Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-10-31,301.0,303.6,281.71,286.5,7564.69042326,2209949.29221,292.14008354
2015-10-30,288.3,306.17,287.45,299.84,328.99796588,96980.8228028,294.776359919
2015-10-29,278.0,292.33,278.0,288.02,211.79239105,60367.2610401,285.030357988
2015-10-28,266.99,277.6,266.99,277.6,698.88957277,190524.556271,272.610386095
2015-10-27,258.62,267.95,258.62,266.53,289.11979964,75802.9504689,262.185262176
2015-10-26,258.66,258.66,256.49,257.99,30.91350167,7954.77736126,257.323723665
2015-10-25,255.19,266.51,251.16,258.74,521.74837128,134324.467841,257.45067016
2015-10-24,250.33,255.19,250.28,255.19,239.64621135,60545.4073996,252.644959662
2015-10-23,246.92,250.5,246.9,250.33,77.49899357,19325.2283294,249.361023146
2015-10-22,236.26,247.12,236.26,246.82,226.64687166,54702.2917686,241.354717883
2015-10-21,237.31,238.12,233.98,236.13,128.89839169,30443.3093143,236.18067623
2015-10-20,234.57,238.7,233.49,237.54,138.17976221,32704.1471387,236.678270506
2015-10-19,233.98,237.52,231.66,234.57,462.47599367,108539.124685,234.691370299
2015-10-18,239.14,240.53,228.78,233.98,510.88781661,119992.752932,234.871040237
2015-10-17,232.65,243.49,231.67,238.7,1069.81724396,254793.158384,238.1651257
2015-10-16,224.25,239.39,224.12,231.92,765.56124197,176837.367332,230.990491207
2015-10-15,222.07,225.38,221.49,224.26,333.80701679,74772.7004758,223.999786448
2015-10-14,220.83,224.26,219.5,222.08,346.65458128,76831.2495839,221.636331187
2015-10-13,218.05,220.92,217.11,220.92,193.32200571,42349.1959472,219.060400246
2015-10-12,219.81,219.88,216.56,218.06,238.52709389,52009.7727045,218.045555565
2015-10-11,216.5,219.82,216.02,219.8,139.31650647,30322.4057204,217.651206514
2015-10-10,217.1,219.27,215.63,216.5,137.1432313,29758.6681485,216.989696585
2015-10-09,217.26,217.84,215.49,217.07,219.6403541,47583.5850351,216.643181214
2015-10-08,218.72,219.57,216.56,216.56,366.2924252,79987.4715252,218.370531363
2015-10-07,220.88,221.76,217.64,218.29,594.4760678,130592.186542,219.676104078
2015-10-06,214.78,221.69,214.68,220.76,837.27100755,182793.462108,218.320544315
2015-10-05,214.72,214.95,212.73,214.71,561.3899358,120113.264186,213.956924637
2015-10-04,214.8,215.04,213.87,214.71,315.04059429,67509.2847494,214.287574278
2015-10-03,212.87,214.94,212.33,214.8,187.28783,40112.2550563,214.174380985
2015-10-02,213.63,213.85,211.2,212.87,393.98659488,83778.5005264,212.643022923
2015-10-01,212.26,214.61,212.06,213.63,563.22894325,119994.039828,213.046650506
2015-09-30,211.94,213.46,210.59,212.31,414.11118708,87956.1699862,212.397473747
2015-09-29,214.7,215.71,210.6,212.06,1181.48995394,252294.473972,213.539246043
2015-09-28,209.43,215.19,209.05,214.7,1122.82988468,238761.749037,212.642852043
2015-09-27,210.0,210.23,208.8,209.4,288.33349261,60388.754056,209.440649816
2015-09-26,211.06,211.2,209.48,210.25,240.41611787,50553.3049061,210.274191905
2015-09-25,210.58,212.76,209.61,211.07,469.16450173,99252.5476992,211.551699528
2015-09-24,206.1,211.18,205.93,210.48,1204.63352647,250770.197607,208.171358423
2015-09-23,207.04,208.21,205.88,206.06,521.16819876,107817.771542,206.877111455
2015-09-22,203.47,208.07,201.28,206.61,1808.00301755,373416.673552,206.535426062
2015-09-21,206.93,206.99,202.75,203.43,535.0888586,109210.266936,204.097441352
2015-09-20,207.79,208.36,205.81,206.93,231.238352,47941.5144252,207.325099883
2015-09-19,208.7,208.91,206.0,207.79,219.89804077,45615.6046495,207.439795688
2015-09-18,206.81,208.91,203.78,208.61,227.82013109,47027.325283,206.423045488
2015-09-17,205.6,207.87,203.78,204.85,301.04137763,61887.1412181,205.576860248
2015-09-16,206.38,207.57,203.3,205.31,749.8785666,153634.924545,204.879738385
2015-09-15,206.74,207.87,204.29,206.45,514.03764593,106068.285636,206.343419544
2015-09-14,206.58,208.14,202.01,206.76,506.95966404,104510.055094,206.150631908
2015-09-13,211.73,211.73,205.52,206.51,224.68019137,46612.5357272,207.461705649
2015-09-12,215.35,216.06,210.56,211.62,407.18902698,87069.1390267,213.829777468
2015-09-11,213.51,216.08,213.11,215.49,633.49150897,136305.294132,215.16514776
2015-09-10,213.68,216.0,211.87,213.45,939.28070646,201000.657489,213.994236341
2015-09-09,218.42,219.0,213.64,213.66,355.75895428,76616.5820911,215.360937987
2015-09-08,215.23,222.5,215.13,218.59,374.25592549,81585.1691179,217.992992392
2015-09-07,215.95,217.41,214.09,215.23,506.38428127,109198.714544,215.643965626
2015-09-06,211.39,218.82,210.73,215.47,306.47981514,66207.6174191,216.026028954
2015-09-05,207.0,212.54,205.98,211.22,277.30680079,58315.3939877,210.291972002
2015-09-04,203.69,208.45,203.69,206.77,337.92531062,69663.4249927,206.150361643
2015-09-03,205.64,206.53,202.64,203.16,1348.49879539,275550.961453,204.339049019
2015-09-02,204.23,206.73,203.16,205.52,359.32431344,73734.3714398,205.202845123
2015-09-01,206.8,208.23,202.96,204.21,1468.30678148,299406.61248,203.912844548
2015-08-31,203.15,208.51,201.87,206.52,354.74924397,72891.325242,205.47281349
2015-08-30,206.89,208.52,202.8,203.15,199.59420174,40793.2541223,204.380957797
2015-08-29,207.33,209.22,204.08,206.48,219.32169257,45161.4124693,205.91402492
2015-08-28,197.43,210.29,194.53,207.74,760.42280177,153143.492896,201.392557588
2015-08-27,199.3,201.62,196.95,198.07,545.80639619,108886.370551,199.496325641
2015-08-26,196.57,203.65,193.51,199.0,864.21790805,172581.749696,199.697030215
2015-08-25,185.34,200.44,175.43,196.06,893.53187598,169577.483868,189.783362437
2015-08-24,201.64,202.64,185.27,186.98,954.63845179,183950.247382,192.691009918
2015-08-23,202.98,204.26,198.7,201.76,718.81126972,144873.609226,201.546101639
2015-08-22,204.76,206.7,196.15,203.0,354.76889375,71266.4727376,200.88140193
2015-08-21,209.78,216.29,203.91,204.44,486.62254207,101668.097057,208.925991435
2015-08-20,207.93,216.92,207.93,209.75,677.02593565,144706.590156,213.738621427
2015-08-19,230.05,262.65,202.6,207.91,519.01135182,112127.735793,216.041008351
2015-08-18,235.0,237.4,230.38,231.53,297.13738065,69435.6039379,233.681820127
2015-08-17,236.61,238.89,233.97,235.27,194.85626855,45997.1249827,236.05668591
2015-08-16,241.31,242.85,234.39,236.99,136.42095858,32431.0526625,237.727787578
2015-08-15,243.21,244.64,241.03,241.44,247.42584,60130.415654,243.023993185
2015-08-14,241.95,244.91,238.19,241.14,196.8465,47682.2461324,242.230601674
2015-08-13,243.69,244.57,239.94,242.03,378.6446447,91623.3874329,241.977243612
2015-08-12,248.24,248.45,241.56,243.44,488.55549093,119842.668811,245.300014094
2015-08-11,242.32,254.84,240.19,248.58,306.65196295,75310.0171208,245.587917965
2015-08-10,244.69,257.0,241.32,242.57,282.91104815,69170.6746253,244.496194396
2015-08-09,245.13,246.66,240.13,244.24,140.77756575,34321.3361224,243.798334909
2015-08-08,256.02,258.0,245.12,245.13,297.47154,74303.4422515,249.783364995
2015-08-07,255.17,258.15,253.41,255.69,230.76836668,59010.6455184,255.713754738
2015-08-06,258.12,264.23,255.0,255.72,286.82045,73575.5915725,256.521428554
2015-08-05,261.38,261.47,257.72,258.11,287.4330286,74682.3586955,259.82525063
2015-08-04,257.5,262.06,257.13,261.8,620.08870875,161989.142819,261.23543379
2015-08-03,258.06,264.07,256.37,257.51,151.63214,39329.5699133,259.374891849
2015-08-02,257.37,258.19,255.68,258.06,88.6410784,22793.244373,257.14087401
2015-08-01,261.27,264.3,252.34,258.08,191.85503189,49431.1620676,257.648504606
2015-07-31,263.42,264.95,260.4,261.52,213.25091398,55949.1165174,262.362845125
2015-07-30,265.21,266.49,262.1,263.4,216.60504801,57247.5080817,264.294431767
2015-07-29,267.73,268.56,262.37,265.21,259.63207828,68690.3908872,264.568197205
2015-07-28,266.61,268.47,265.98,267.03,126.96956717,33971.0092806,267.552375249
2015-07-27,267.19,267.61,262.07,265.39,248.59277429,65862.9732849,264.943232855
2015-07-26,264.01,268.06,262.77,267.0,161.1836123,42902.9410096,266.174336196
2015-07-25,263.05,265.88,261.65,264.03,140.47079449,37106.6831255,264.159416626
2015-07-24,252.01,265.49,251.8,263.7,318.02509712,82473.3881317,259.329810378
2015-07-23,254.55,255.31,251.47,252.47,273.57825061,69200.0349655,252.944211798
2015-07-22,253.45,255.63,252.0,254.11,256.86806033,65130.2826713,253.555395668
2015-07-21,258.6,260.03,253.31,253.72,372.56023391,95768.2676358,257.054454338
2015-07-20,255.93,265.9,252.71,258.37,257.28897988,66929.0875564,260.131963629
2015-07-19,256.17,259.04,252.53,256.06,219.71028018,56296.3868383,256.230098984
2015-07-18,259.07,262.26,255.5,256.43,202.32062686,52187.9615807,257.946816351
2015-07-17,256.6,259.69,250.21,259.2,384.68959821,98230.409819,255.349794422
2015-07-16,262.12,267.55,252.81,256.98,495.09716737,128268.300548,259.077023667
2015-07-15,261.3,267.74,260.05,261.08,437.13115822,115956.620427,265.267341957
2015-07-14,265.81,270.45,261.07,261.07,516.91114906,137164.346322,265.353816747
2015-07-13,280.32,280.56,253.02,267.03,838.5634383,220514.253254,262.966691823
2015-07-12,264.34,284.3,264.29,280.18,797.02681227,220916.315175,277.175512509
2015-07-11,257.67,268.0,255.31,264.64,357.32248271,93875.3185126,262.718757019
2015-07-10,244.04,265.09,243.01,257.13,803.6138221,205414.742115,255.613749373
2015-07-09,245.16,247.18,240.56,244.04,590.703533,144300.241704,244.285387918
2015-07-08,243.41,248.1,240.43,244.75,508.90927008,124461.366114,244.564941987
2015-07-07,245.01,248.05,241.03,242.99,541.1201873,132210.741304,244.327867277
2015-07-06,233.33,252.2,233.06,243.9,470.82310461,116412.767525,247.253727325
2015-07-05,233.15,242.48,231.55,242.47,467.286805,110340.913865,236.131028491
2015-07-04,231.3,233.16,229.22,231.55,127.633145,29620.2302371,232.073183161
2015-07-03,230.0,232.14,227.58,231.11,257.47116,59095.4892593,229.522752215
2015-07-02,234.4,235.99,229.01,230.01,438.538547,101619.477386,231.723022027
2015-07-01,237.02,238.41,228.21,234.07,604.865665,141106.025689,233.284899201
2015-06-30,229.65,241.6,228.72,235.96,506.5035424,119777.112563,236.478331415
2015-06-29,226.81,231.34,225.3,229.42,360.25902,82087.7452051,227.857570936
2015-06-28,224.12,227.46,223.05,227.11,229.17723344,51665.265647,225.438037066
2015-06-27,217.65,225.99,217.49,225.6,253.998229,56194.5179174,221.239802099
2015-06-26,216.47,217.64,213.9,217.64,162.501676,35142.5633106,216.259697596
2015-06-25,214.6,217.35,214.23,216.63,199.0171595,42965.2918356,215.887373448
2015-06-24,218.88,218.88,214.48,214.48,166.297882,35985.065551,216.389199419
2015-06-23,218.22,219.91,216.62,218.8,272.8577255,59651.8321167,218.618813183
2015-06-22,215.41,218.94,215.04,218.32,340.9662,74008.1552739,217.054227879
2015-06-21,216.45,216.78,213.46,215.17,96.83637,20834.1679619,215.148171725
2015-06-20,216.7,217.37,211.81,217.33,179.93721,38519.3301031,214.070953435
2015-06-19,219.8,222.16,216.0,216.0,251.553041,55370.485625,220.114554787
2015-06-18,220.16,222.0,214.1,219.2,330.439335,72256.1968384,218.667056809
2015-06-17,224.26,229.69,218.0,220.03,435.7145472,97675.4200266,224.17296061
2015-06-16,209.58,224.15,208.5,224.02,398.53610611,86169.6408582,216.215393128
2015-06-15,207.75,211.29,207.36,210.39,285.94869181,59950.6757873,209.655359526
2015-06-14,207.19,208.75,206.88,207.76,62.3081134,12947.5219272,207.798330276
2015-06-13,203.75,207.02,203.75,206.98,61.489227,12592.8390732,204.797485471
2015-06-12,204.3,206.86,203.46,204.13,224.2410473,45926.7183265,204.8095961
2015-06-11,201.94,205.17,201.94,204.3,151.01834,30797.3187629,203.93098456
2015-06-10,203.05,203.87,201.5,202.02,94.4946201,19149.4183723,202.650884802
2015-06-09,202.1,206.14,201.9,204.03,134.86284,27528.7194108,204.123829891
2015-06-08,202.48,204.03,200.95,202.91,93.10413,18837.5966718,202.328260538
2015-06-07,203.12,203.26,201.05,201.46,27.74,5616.0980779,202.454869427
2015-06-06,202.88,203.84,202.05,202.87,93.0125,18852.7150857,202.690123217
2015-06-05,200.26,203.78,199.17,203.01,131.003331,26428.7078285,201.740731527
2015-06-04,202.03,203.9,199.99,200.49,104.98229373,21220.257507,202.131776255
2015-06-03,202.78,203.58,202.03,202.98,56.73229,11507.3161695,202.835390031
2015-06-02,204.92,208.99,201.78,202.78,77.15226,15748.4519044,204.121718591
2015-06-01,210.18,212.99,202.55,204.13,111.22876,23197.1397097,208.553432671
2015-05-31,213.44,214.6,210.0,210.0,63.25223,13454.2454149,212.707843105
2015-05-30,215.8,215.8,211.85,213.12,26.958656,5751.41795321,213.342161909
2015-05-29,216.6,216.61,214.7,215.79,81.01706711,17468.8685083,215.619611169
2015-05-28,217.46,218.05,212.85,216.16,164.95913461,35768.5592477,216.832849738
2015-05-27,217.45,219.6,212.13,217.72,207.94042442,45312.5217591,217.911076624
2015-05-26,216.0,218.97,214.59,217.45,292.63188,63694.3037459,217.660166575
2015-05-25,218.81,219.86,215.16,216.0,164.71467,35684.5944843,216.644907732
2015-05-24,217.14,220.03,210.08,218.53,151.00314172,32909.3878284,217.938431304
2015-05-23,218.0,218.71,215.01,218.02,170.338525,37007.7762364,217.26016611
2015-05-22,212.11,219.18,210.24,215.93,159.585781,34132.0287563,213.878884086
2015-05-21,211.25,213.34,210.36,211.8,178.29057,37764.5538482,211.814645318
2015-05-20,209.22,211.89,209.01,211.5,181.02659,38130.5417395,210.635032895
2015-05-19,209.05,211.89,206.84,208.19,146.77,30667.6765274,208.950579324
2015-05-18,207.97,209.06,206.83,206.9,155.98,32468.9080598,208.160713295
2015-05-17,208.5,209.38,207.1,207.27,88.27,18358.1489873,207.977217484
2015-05-16,208.54,209.06,206.89,207.74,46.71,9728.6322308,208.277290319
2015-05-15,207.95,209.51,207.62,208.55,127.7188,26586.8471262,208.167060184
2015-05-14,209.23,209.83,204.94,207.93,148.2284,30825.0883272,207.956696067
2015-05-13,216.43,217.45,208.53,208.88,111.8082852,24014.7968618,214.785485878
2015-05-12,218.04,218.5,214.16,215.5,127.22552,27467.7309605,215.897965758
2015-05-11,215.85,219.15,214.67,217.83,145.863137,31656.4167123,217.028218119
